ID,Clee,Nombre de la Unidad Económica,Razón social,Código de la clase de actividad SCIAN,Nombre de clase de la actividad,Descripcion estrato personal ocupado,Tipo de vialidad,Nombre de la vialidad,Tipo de entre vialidad 1,Nombre de entre vialidad 1,Tipo de entre vialidad 2,Nombre de entre vialidad 2,Tipo de entre vialidad 3,Nombre de entre vialidad 3,Número exterior o kilómetro,Letra exterior,Edificio,Edificio Piso,Número interior,Letra interior,Tipo de asentamiento humano,Nombre de asentamiento humano,Tipo centro comercial,"Corredor industrial, centro comercial o mercado público",Número de local,Código Postal,Clave entidad,Entidad federativa,Clave municipio,Municipio,Clave localidad,Localidad,Área geoestadística básica ,Manzana,Número de teléfono,Correo electrónico,Sitio en Internet,Tipo de establecimiento,Latitud,Longitud,Fecha de incorporación al DENUE
1059390,09003931610001586010000000U2,DIRECCION GENERAL DE INCORPORACION Y REVALIDACION DE ESTUDIOS,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,611312,Escuelas de educación superior del sector público,101 a 250 personas,CALLE,CIRCUITO CENTRO CULTURAL,CIRCUITO,ESCOLAR,AVENIDA,AVENIDA DEL ASPIRANTE,CALLE,CIRCUITO CENTRO CULTURAL,,SN,,,,,CIUDAD,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO CIUDAD UNIVERSITARIA,,,,04510,09,CIUDAD DE MÉXICO,003,Coyoacán,0001,Coyoacán                                                                                                      ,0770,020,,LLILIANA_GOMEZ@DGIRE.UNAM.MX,WWW.DGIRE.UNAM.MX,Fijo,19.31167376,-99.18437108,2010-07
11430565,09014611312000207000000000U3,DIRECCION GENERAL DE LA ESCUELA NACIONAL PREPARATORIA,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,611312,Escuelas de educación superior del sector público,251 y más personas,AVENIDA,COYOACAN,CALLE,TORRES ADALID,AVENIDA,COLONIA DEL VALLE,CALLE,TORRES ADALID,515,,EDIFICIO SIN NOMBRE,1,,,COLONIA,DEL VALLE NORTE,EDIFICIO COMERCIAL Y DE SERVICIOS,SIN NOMBRE,SN,03103,09,CIUDAD DE MÉXICO,014,Benito Juárez,0001,Benito Juárez                                                                                                 ,0238,013,,MIGUEL.CRUZ@ENP.UNAM.MX,,Fijo,19.39020545,-99.16640858,2024-11
1059431,09003931610000461011000000U9,DIRECCION GENERAL DE NORMATIVIDAD Y SISTEMAS ADMINISTRATIVOS,UNAM,611312,Escuelas de educación superior del sector público,6 a 10 personas,CALLE,CIRCUITO CENTRO CULTURAL,CIRCUITO,ESCOLAR,AVENIDA,AVENIDA DEL ASPIRANTE,CALLE,CIRCUITO CENTRO CULTURAL,,SN,,,,,CIUDAD,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO CIUDAD UNIVERSITARIA,,,,04510,09,CIUDAD DE MÉXICO,003,Coyoacán,0001,Coyoacán                                                                                                      ,0770,020,,,,Fijo,19.3117343,-99.18469605,2010-07
849697,09003931610001865011000000U0,DIRECCION GENERAL DE ORIENTACION Y ATENCION EDUCATIVA,UNAM,611312,Escuelas de educación superior del sector público,101 a 250 personas,CIRCUITO,ESCOLAR,CIRCUITO,ESCOLAR,CIRCUITO,ESCOLAR,CIRCUITO,ESCOLAR,,SN,,,,,COLONIA,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO CIUDAD UNIVERSITARIA,,,,04510,09,CIUDAD DE MÉXICO,003,Coyoacán,0001,Coyoacán                                                                                                      ,0770,007,,,WWW.DGOAE.UNAM.MX,Fijo,19.33369129,-99.18838623,2010-07
10683806,09014931610001736000000000U0,DIRECCION GENERAL DE PERSONAL SISTEMAS CAPACITACION Y EVALUACION,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,611312,Escuelas de educación superior del sector público,101 a 250 personas,CALLE,MATIAS ROMERO,CALLE,PESTALOZZI,CALLE,PITAGORAS,EJE VIAL,6 SUR (ANGEL URRAZA),1220,,,,,,COLONIA,DEL VALLE CENTRO,,,,03100,09,CIUDAD DE MÉXICO,014,Benito Juárez,0001,Benito Juárez                                                                                                 ,0613,009,5517542255,,,Fijo,19.37910341,-99.16048073,2024-11
1059427,09003931610000475011000000U9,DIRECCION GENERAL DE PLANEACION,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,611312,Escuelas de educación superior del sector público,11 a 30 personas,CALLE,CIRCUITO CENTRO CULTURAL,CIRCUITO,ESCOLAR,AVENIDA,AVENIDA DEL ASPIRANTE,CALLE,CIRCUITO CENTRO CULTURAL,,SN,,,,,CIUDAD,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO CIUDAD UNIVERSITARIA,,,,04510,09,CIUDAD DE MÉXICO,003,Coyoacán,0001,Coyoacán                                                                                                      ,0770,020,,JRIVERA@UNAM.MX,WWW.DGP.UNAM.MX,Fijo,19.31153768,-99.18400182,2010-07
1059428,09003931610001956010000000U7,DIRECCION GENERAL DE PRESUPUESTO,UNAM,611312,Escuelas de educación superior del sector público,101 a 250 personas,CALLE,CIRCUITO CENTRO CULTURAL,CIRCUITO,ESCOLAR,AVENIDA,AVENIDA DEL ASPIRANTE,CALLE,CIRCUITO CENTRO CULTURAL,,SN,,,,,CIUDAD,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO CIUDAD UNIVERSITARIA,,,,04510,09,CIUDAD DE MÉXICO,003,Coyoacán,0001,Coyoacán                                                                                                      ,0770,020,,PATRICIAGR@PRESUPUESTO.UNAM.MX,,Fijo,19.31141909,-99.18370064,2010-07
1059432,09003931610001716011000000U5,DIRECCION GENERAL DE PROVEEDURIA,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,611312,Escuelas de educación superior del sector público,251 y más personas,CALLE,ESCOLAR CU 1,AVENIDA,REVOLUCION,CALLE,ESCOLAR CU 1,CALLE,ESCOLAR CU 1,3500,,,,,,OTRO,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO CIUDAD UNIVERSITARIA,,,,04510,09,CIUDAD DE MÉXICO,003,Coyoacán,0001,Coyoacán                                                                                                      ,0770,015,5556222725,AMADO.OSTOS@PROVEEDURIA.UNAM.MX,WWW.PROVEEDURIA.UNAM.MX,Fijo,19.33498193,-99.19179485,2014-12
1059423,09003931610000566011000000U5,DIRECCION GENERAL DE PUBLICACIONES Y FOMENTO EDITORIAL,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,611312,Escuelas de educación superior del sector público,251 y más personas,AVENIDA,AVENIDA DEL IMAN,OTRO(ESPECIFIQUE),MANZANA O EDIFICACION CONTIGUA,CALLE,NINGUNO,CIRCUITO,ESCOLAR,5,,,,,,COLONIA,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO CIUDAD UNIVERSITARIA,,,,04510,09,CIUDAD DE MÉXICO,003,Coyoacán,0001,Coyoacán                                                                                                      ,0770,023,,DAVID.GOMEZ@LIBROS.UNAM.MX,WWW.PUBLICACIONES.UNAM.MX,Fijo,19.30701911,-99.18199866,2014-12
10293450,09003611312002336000000000U1,DIRECCION GENERAL DE RELACIONES LABORALES,DIRECCION GENERAL DE RELACIONES LABORALES,611312,Escuelas de educación superior del sector público,101 a 250 personas,CALLE,ESCOLAR CU 1,RETORNO,NINGUNO,CALLE,ESCOLAR,CALLE,ESCOLAR,3500,,,,,,CIUDAD,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO CIUDAD UNIVERSITARIA,,,,04510,09,CIUDAD DE MÉXICO,003,Coyoacán,0001,Coyoacán                                                                                                      ,0770,029,,,,Fijo,19.33479693,-99.19130992,2024-11
1059445,09003931610001165011000000U5,DIRECCION GENERAL DE SERVICIOS ADMINISTRATIVOS,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,611312,Escuelas de educación superior del sector público,251 y más personas,CIRCUITO,MARIO DE LA CUEVA,CALLE,NINGUNO,AVENIDA,ANTONIO DELFIN MADRIGAL,CIRCUITO,MARIO DE LA CUEVA,,SN,,,,,CIUDAD,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO CIUDAD UNIVERSITARIA,,,,04510,09,CIUDAD DE MÉXICO,003,Coyoacán,0001,Coyoacán                                                                                                      ,0770,017,,LAURA.GODFREY@DGSA.UNAM.MX,WWW.DGSA.UNAM.MX,Fijo,19.32111873,-99.17624288,2010-07
1059388,09003931610001277010000000U8,DIRECCION GENERAL DE SERVICIOS DE COMPUTO Y DE TECNOLOGIAS DE INFORMACION Y COMUNICACION,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,611312,Escuelas de educación superior del sector público,251 y más personas,CIRCUITO,EXTERIOR,CERRADA,NINGUNO,CIRCUITO,INVESTIGACION CIENTIFICA,CIRCUITO,MARIO DE LA CUEVA,,SN,,,,,CIUDAD,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO CIUDAD UNIVERSITARIA,,,,04510,09,CIUDAD DE MÉXICO,003,Coyoacán,0001,Coyoacán                                                                                                      ,0770,009,5556228516,UADM.DGTIC@UNAM.MX,WWW.TIC.UNAM.MX,Fijo,19.32303953,-99.18388236,2010-07
1059441,09003931610000927010000000U9,DIRECCION GENERAL DE SERVICIOS GENERALES Y MOVILIDAD,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,611312,Escuelas de educación superior del sector público,251 y más personas,CALLE,CIRCUITO CENTRO CULTURAL,CIRCUITO,ESCOLAR,AVENIDA,AVENIDA DEL ASPIRANTE,CALLE,CIRCUITO CENTRO CULTURAL,,SN,,,,,CIUDAD,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO CIUDAD UNIVERSITARIA,,,,04510,09,CIUDAD DE MÉXICO,003,Coyoacán,0001,Coyoacán                                                                                                      ,0770,020,,UNIDAADMINISTRATIVA@DGSGM.UNAM.MX,WWW.DGSG.UNAM.MX,Fijo,19.31038552,-99.18106756,2010-07
1059425,09003931610001066011000000U5,DIRECCION GENERAL DE TELEVISION UNIVERSITARIA,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,611312,Escuelas de educación superior del sector público,251 y más personas,AVENIDA,ANTONIO DELFIN MADRIGAL,CALLE,NINGUNO,CIRCUITO,MARIO DE LA CUEVA,CIRCUITO,MARIO DE LA CUEVA,1000,,,,,,CIUDAD,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO CIUDAD UNIVERSITARIA,,,,04510,09,CIUDAD DE MÉXICO,003,Coyoacán,0001,Coyoacán                                                                                                      ,0770,017,,ENRIQUE.HERRERA@TVUNAMA.MX,WWW.TVUNAM.UNAM.MX,Fijo,19.3179177,-99.17469568,2014-12
1059394,09003931610001007010000000U9,DIRECCION GENERAL DEL DEPORTE UNIVERSITARIO,UNAM,611312,Escuelas de educación superior del sector público,251 y más personas,CALLE,ESCOLAR CU 1,CALLE,NINGUNO,CALLE,ESCOLAR CU 2,CALLE,ESCOLAR CU 2,,SN,,,,,CIUDAD,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO CIUDAD UNIVERSITARIA,,,,04510,09,CIUDAD DE MÉXICO,003,Coyoacán,0001,Coyoacán                                                                                                      ,0770,013,5556222958,CONTACTO@DEPORTE.UNAM.MX,DGDU.COM,Fijo,19.33285125,-99.19518687,2010-07
1061158,09003931610001556011000000U5,DIRECCION GENERAL DEL PATRIMONIO UNIVERSITARIO CORDINACION ADMINISTRATIVA DEL PATRONATO UNIVERSITARIO,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,611312,Escuelas de educación superior del sector público,31 a 50 personas,CALLE,CIRCUITO CENTRO CULTURAL,CIRCUITO,ESCOLAR,AVENIDA,AVENIDA DEL ASPIRANTE,CALLE,CIRCUITO CENTRO CULTURAL,,SN,,,,,CIUDAD,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO CIUDAD UNIVERSITARIA,,,,04510,09,CIUDAD DE MÉXICO,003,Coyoacán,0001,Coyoacán                                                                                                      ,0770,020,,PATRIMONIO@PATRONATO.UNAM.MX,WWW.PATRIMONIO.UNAM.MX,Fijo,19.31126263,-99.183301,2010-07
909772,09003611312001337001000000U0,DIVISION DE CIENCIAS BIOLOGICAS Y DE LA SALUD DCBS,UNIVERSIDAD AUTONOMA METROPOLITANA UNIDAD XOCHIMILCO,611312,Escuelas de educación superior del sector público,101 a 250 personas,CALZADA,CALZADA DEL HUESO,CALLE,HACIENDA XALPA,AVENIDA,CANAL NACIONAL,CALZADA,CALZADA DE LAS BOMBAS,1100,,,1,,,COLONIA,VILLA QUIETUD,EDIFICIO COMERCIAL Y DE SERVICIOS,UNIVERSIDAD AUTONOMA METROPOLITANA,SN,04960,09,CIUDAD DE MÉXICO,003,Coyoacán,0001,Coyoacán                                                                                                      ,1092,021,,DCBS@CORREO.XOC.UAM.MX,WWW.XOC.UAM.MX,Fijo,19.29998628,-99.10271021,2014-12
909770,09003611312000557000000000U4,DIVISION DE CIENCIAS SOCIALES Y HUMANIDADES DCSH,UNIVERSIDAD AUTONOMA METROPOLITANA UNIDAD XOCHIMILCO,611312,Escuelas de educación superior del sector público,251 y más personas,CALZADA,CALZADA DEL HUESO,CALLE,HACIENDA XALPA,AVENIDA,CANAL NACIONAL,CALZADA,CALZADA DE LAS BOMBAS,1100,,,1,,,COLONIA,VILLA QUIETUD,OTRO,UNIVERSIDAD AUTONOMA METROPOLITANA,SN,04960,09,CIUDAD DE MÉXICO,003,Coyoacán,0001,Coyoacán                                                                                                      ,1092,021,5554837000,,WWW.XOC.UAM.MX,Fijo,19.29998628,-99.10271021,2014-12
909771,09003611312000565000000000U7,DIVISION DE CIENCIAS Y ARTES PARA EL DISEÑO CYAD,UNIVERSIDAD AUTONOMA METROPOLITANA UNIDAD XOCHIMILCO,611312,Escuelas de educación superior del sector público,51 a 100 personas,CALZADA,CALZADA DEL HUESO,CALLE,HACIENDA XALPA,AVENIDA,CANAL NACIONAL,CALZADA,CALZADA DE LAS BOMBAS,1100,,,1,24,,COLONIA,VILLA QUIETUD,OTRO,UNIVERSIDAD AUTONOMA METROPOLITANA,SN,04960,09,CIUDAD DE MÉXICO,003,Coyoacán,0001,Coyoacán                                                                                                      ,1092,021,5554837123,SACYAD@CORREO.XOC.UAM.MX,WWW.XOC.UAM.MX,Fijo,19.29998628,-99.10271021,2014-12
1059368,09014611312000105002000000U9,DIVISION DE EDUCACION CONTINUA DE PSICOLOGIA,UNAM,611312,Escuelas de educación superior del sector público,6 a 10 personas,CALLE,SATURNINO HERRAN,CALLE,JOSE MARIA VELASCO,CALLE,MERCADERES,CALLE,SAGREDO,135,,,,,,COLONIA,SAN JOSÉ INSURGENTES,,,,03900,09,CIUDAD DE MÉXICO,014,Benito Juárez,0001,Benito Juárez                                                                                                 ,090A,011,5555936001,ADMINIS@UNAM.MX,WWW.DEC.PSICOL.UNAM.MX,Fijo,19.36509558,-99.18672793,2014-12
1059360,09015611312000095002000000U9,DIVISION DE EDUCACION CONTINUA PALACIO DE MINERIA,PALACIO DE MINERIA UNAM,611312,Escuelas de educación superior del sector público,101 a 250 personas,CALLE,TACUBA,CALLE,CONDESA,CALLE,FILOMENO MATA,CALLE,5 DE MAYO,5,,,,,,COLONIA,CENTRO,,,,06000,09,CIUDAD DE MÉXICO,015,Cuauhtémoc,0001,Cuauhtémoc                                                                                                    ,0767,007,,EAGUILAR@MINERIA.UNAM.MX,WWW.MINERIA.UNAM.MX,Fijo,19.43586701,-99.13975357,2010-07
875290,09014611312000011002000000U9,DIVISION DE EDUCACION CONTINUA Y EXTENSION UNIVERSITARIA FENO UNAM,DIVISION DE EDUCACION CONTINUA Y EXTENSION UNIVERSITARIA FENO UNAM,611312,Escuelas de educación superior del sector público,11 a 30 personas,CIRCUITO,INTERIOR AVENIDA RIO MIXCOAC,CALLE,MINERVA,CALLE,CERES,CALLE,CERES,21,,,,,,COLONIA,CRÉDITO CONSTRUCTOR,,,,03940,09,CIUDAD DE MÉXICO,014,Benito Juárez,0001,Benito Juárez                                                                                                 ,0929,004,5556626629,,WWW.ENEOUNAM.COM.MX,Fijo,19.36714173,-99.18006375,2011-03
849638,09003611312000066002000000U6,DIVISION DE ESTUDIOS DE POSGRADO DE INGENIERIA,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,611312,Escuelas de educación superior del sector público,251 y más personas,CIRCUITO,ESCOLAR,CIRCUITO,EXTERIOR,CIRCUITO,ESCOLAR,CIRCUITO,EXTERIOR,,SN,,,,,CIUDAD,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO CIUDAD UNIVERSITARIA,,,,04510,09,CIUDAD DE MÉXICO,003,Coyoacán,0001,Coyoacán                                                                                                      ,0770,001,5556228867,PABLO.CERVANTES@ZAFI.UNAM.MX,,Fijo,19.32735627,-99.18087027,2010-07
1061126,09003611312001253001000000U9,DIVISION DE ESTUDIOS DE POSGRADO DE LA FACULTAD DE CIENCIAS,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,611312,Escuelas de educación superior del sector público,6 a 10 personas,CIRCUITO,INVESTIGACION CIENTIFICA,CIRCUITO,INTERIOR,CIRCUITO,ESCOLAR,CIRCUITO,INTERIOR,,SN,,,,,OTRO,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO CIUDAD UNIVERSITARIA,,,,04510,09,CIUDAD DE MÉXICO,003,Coyoacán,0001,Coyoacán                                                                                                      ,0770,008,,DIRECCION@ENACIF.UNAM.MX,,Fijo,19.32295532,-99.18010034,2014-12
11360874,09010611312000094000000000U3,EDIFICIO ADOLFO SANCHEZ VAZQUEZ,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,611312,Escuelas de educación superior del sector público,31 a 50 personas,CALLE,ESCOLAR CU 2,CALLE,ESCOLAR CU 2,AVENIDA,CIUDAD UNIVERSITARIA,CALLE,FUEGO,22,,,,,,COLONIA,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO CIUDAD UNIVERSITARIA,,,,01900,09,CIUDAD DE MÉXICO,010,Álvaro Obregón,0001,Álvaro Obregón                                                                                                ,1275,002,,,,Fijo,19.33226323,-99.19608466,2024-11
1059410,09015611312000184000000000U1,EDIFICIO DE LOS MASCARONES,UNAM,611312,Escuelas de educación superior del sector público,31 a 50 personas,AVENIDA,RIBERA DE SAN COSME,CALLE,NARANJO,CALLE,JAIME TORRES BODET,CALLE,AMADO NERVO,71,,,,,,COLONIA,SANTA MARÍA LA RIBERA,,,,06400,09,CIUDAD DE MÉXICO,015,Cuauhtémoc,0001,Cuauhtémoc                                                                                                    ,0593,020,5556227962,EPTORRES@UNAM.MX,,Fijo,19.44179887,-99.16016586,2014-12
1059374,09012611312000087001000000U3,ENEO ANEXO DEPORTIVO,UNAM GOBIERNO,611312,Escuelas de educación superior del sector público,0 a 5 personas,CALLE,CAMINO REAL,PERIFERICO,BOULEVARD ADOLFO RUIZ CORTINES,CALLE,MEXICO-XOCHIMILCO,PERIFERICO,BOULEVARD ADOLFO RUIZ CORTINES,20,,,,,,COLONIA,SAN LORENZO HUIPULCO,,,,14080,09,CIUDAD DE MÉXICO,012,Tlalpan,0001,Tlalpan                                                                                                       ,0430,004,,INFO.ENEO@GMAIL.COM,WWW.ENEO.UNAM.MX,Fijo,19.29417571,-99.15318993,2010-07
8458968,09014611312000166001000000U1,ENSEÑANZA E INVESTIGACION CENTRO MEDICO NACIONAL 20 DE NOVIEMBRE,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,611312,Escuelas de educación superior del sector público,6 a 10 personas,CALLE,SAN LORENZO,CALLE,DOCTOR ROBERTO GAYOL,EJE VIAL,3 PONIENTE (AVENIDA COYOACAN),CALLE,CERRADA COYOACAN,502,BIS,,,,,COLONIA,DEL VALLE SUR,,,,03100,09,CIUDAD DE MÉXICO,014,Benito Juárez,0001,Benito Juárez                                                                                                 ,0740,016,,JAVIR.CASTELLANOS@ISSTE.GOB.MX,WWW.ISSTE-CMN20N.GOB.MX,Fijo,19.37402591,-99.17068929,2019-11
1059365,09013611312000043000000000U4,ESCUELA CLINICA PERIFERICA DE ODONTOLOGIA UNAM XOMILCO,UNAM,611312,Escuelas de educación superior del sector público,11 a 30 personas,CALLE,CAPULINES,CALLE,CAMINO A SAN LUCAS,CALLE,MAIZ,CALLE,NUEVA CARRETERA XOCHIMILCO-TULYEHUALCO (16 DE SEPTIEMBRE),,SN,,,,,BARRIO,SAN PEDRO,,,,16090,09,CIUDAD DE MÉXICO,013,Xochimilco,0001,Xochimilco                                                                                                    ,0404,002,,,,Fijo,19.25107516,-99.10978108,2010-07
10157215,09015611312000411000000000U8,ESCUELA DE ADMINISTRACION PUBLICA DE LA CIUDAD DE MEXICO,CONTRALORIA DE LA CIUDAD DE MEXICO,611312,Escuelas de educación superior del sector público,0 a 5 personas,CALLE,REPUBLICA DE PERU,CALLE,REPUBLICA DE BRASIL,CALLE,ALTUNA,CALLE,REPUBLICA DE HONDURAS,88,2P,,,,,COLONIA,CENTRO,,,,06010,09,CIUDAD DE MÉXICO,015,Cuauhtémoc,0001,Cuauhtémoc                                                                                                    ,0644,001,5518002520,MGONZALEZM@CDMX.GOB.MX,WWW.EAP.CDMX.GOB.MX,Fijo,19.43977286,-99.13431391,2024-11
10738898,09015611312000432000000000U4,ESCUELA DE ADMINISTRACION PUBLICA DE LA CIUDAD DEMEXICO,SECRETARIA DE LA EDUCACION CIENCIA TECNOLOGIA E INOVACION,611312,Escuelas de educación superior del sector público,6 a 10 personas,CALLE,REPUBLICA DE CUBA,CALLE,REPUBLICA DE CHILE,CALLE,ALLENDE,CALLE,DONCELES,43,,,,,,COLONIA,CENTRO,,,,06010,09,CIUDAD DE MÉXICO,015,Cuauhtémoc,0001,Cuauhtémoc                                                                                                    ,0752,010,,,,Fijo,19.43731804,-99.13764967,2024-11
912727,09012611312000176001000000U4,ESCUELA DE DIETETICA Y NUTRICION,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,611312,Escuelas de educación superior del sector público,31 a 50 personas,PRIVADA,SAN FERNANDO,CALLE,ONCE MARTIRES,CALLE,SABINO,CALLE,ZAPOTE,12,,,,,,COLONIA,SAN FERNANDO,,,,14060,09,CIUDAD DE MÉXICO,012,Tlalpan,0001,Tlalpan                                                                                                       ,1903,031,5556667278,LUZ.PALE@ISSSTE.GOB.MX,WWW.EDN.ISSSTE.GOB.MX,Fijo,19.29571122,-99.17600732,2014-12
1044401,09015611312000206000000000U2,ESCUELA DE DISEÑO DEL INBA,ESCUELA DE DISEÑO DEL INSTITUTO NACIONAL DE BELLAS ARTES Y LITERATURA,611312,Escuelas de educación superior del sector público,101 a 250 personas,CALLE,XOCONGO,CALLEJON,AGUSTIN DELGADO,CALLE,LORENZO BOTURINI,CALLE,FRANCISCO J. CLAVIJERO,138,,,17,,,COLONIA,TRÁNSITO,OTRO,INBA,138,06820,09,CIUDAD DE MÉXICO,015,Cuauhtémoc,0001,Cuauhtémoc                                                                                                    ,106A,003,,EDINBA@INBA.GO.MX,EDINBA.INBA.GOB.MX,Fijo,19.41814063,-99.13173666,2010-07
8896426,09012611312000203000000000U6,ESCUELA DE ENFERMERIA AURELIA SALDIERNA RODRIGUEZ,ESCUELA DE ENFERMERIA AURELIA SALDIERNA RODRIGUEZ,611312,Escuelas de educación superior del sector público,11 a 30 personas,CALZADA,CALZADA DE TLALPAN,CALZADA,CALZADA DE TLALPAN,AVENIDA,SAN FERNANDO,CALLE,CASINO CASAHONDA,4502,,,,,,COLONIA,BELISARIO DOMÍNGUEZ SECCIÓN XVI,,,,14080,09,CIUDAD DE MÉXICO,012,Tlalpan,0001,Tlalpan                                                                                                       ,0426,007,,EFSALDIERNA@INER.GOB.MX,WWW.INER.GOB.MX,Fijo,19.291808,-99.1598041,2019-11
755261,09016611412000015020000000U3,ESCUELA DE ENFERMERIA DEL GDF,GOBIERNO DEL DF,611312,Escuelas de educación superior del sector público,51 a 100 personas,CALZADA,MEXICO TACUBA,AVENIDA,CUITLAHUAC,CALLE,MAR HUDSON,CALLE,MAR MEDITERRANEO,595,,,,,,COLONIA,POPOTLA,,,,11400,09,CIUDAD DE MÉXICO,016,Miguel Hidalgo,0001,Miguel Hidalgo                                                                                                ,0054,011,5553421251,ESCUELADEENFERMERIA_55@HOTMAIL.COM,,Fijo,19.45735173,-99.18151567,2010-07
989991,09003931810000031011000000U6,ESCUELA DE POSGRADO EN SANIDAD NAVAL,,611312,Escuelas de educación superior del sector público,0 a 5 personas,CALZADA,CALZADA DE LA VIRGEN,EJE VIAL,3 ORIENTE (AVENIDA ARMADA DE MEXICO),EJE VIAL,2 ORIENTE (HEROICA ESCUELA NAVAL MILITAR),CALLE,VIRGILIO URIBE,1800,,,,,,COLONIA,EX EJIDO DE SAN PABLO TEPETLAPA,,,,04900,09,CIUDAD DE MÉXICO,003,Coyoacán,0001,Coyoacán                                                                                                      ,0906,045,5559799026,WEBMASTER@SEMAR.GOB.MX,WWW.SEMAR.GOB.MX,Fijo,19.32061346,-99.11384608,2010-07
1059517,09003611312000057001000000U5,ESCUELA MEDICO NAVAL,,611312,Escuelas de educación superior del sector público,0 a 5 personas,CALZADA,CALZADA DE LA VIRGEN,EJE VIAL,3 ORIENTE (AVENIDA ARMADA DE MEXICO),EJE VIAL,2 ORIENTE (HEROICA ESCUELA NAVAL MILITAR),CALLE,VIRGILIO URIBE,1800,,,,,,COLONIA,EX EJIDO DE SAN PABLO TEPETLAPA,,,,04900,09,CIUDAD DE MÉXICO,003,Coyoacán,0001,Coyoacán                                                                                                      ,0906,045,56246500,WEBMASTER@SEMAR.GOB.MX,WWW.SEMAR.GOB.MX,Fijo,19.32061346,-99.11384608,2010-07
